uid,group_id,domain,file_path,var_name,label,fault_size_in,load_hp,sensor,bearing_type,outer_loc,rpm,rpm_source,fs_raw,fs,segment_len_s,hop_s,idx_in_file,note,fr_hz,Nd,d_in,D_in,BPFO,BPFI,BSF,FTF
B007_0:X118_FE_time:00029,B007_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_0.mat,X118_FE_time,B,0.007,0,FE,DE,,1796,var,12000,32000,0.5,0.25,29,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
B007_0:X118_FE_time:00030,B007_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_0.mat,X118_FE_time,B,0.007,0,FE,DE,,1796,var,12000,32000,0.5,0.25,30,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
B007_1:X119_BA_time:00000,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,0,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00001,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,1,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00002,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,2,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00003,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,3,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00004,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,4,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00005,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,5,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00006,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,6,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00007,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,7,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00008,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,8,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00009,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,9,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00010,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,10,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00011,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,11,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00012,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,12,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00013,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,13,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00014,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,14,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00015,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,15,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00016,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,16,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00017,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,17,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00018,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,18,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00019,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,19,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00020,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,20,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00021,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,21,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00022,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,22,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00023,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,23,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00024,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,24,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00025,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,25,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00026,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,26,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00027,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,27,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00028,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,28,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00029,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,29,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_BA_time:00030,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_BA_time,B,0.007,1,BA,DE,,1772,var,12000,32000,0.5,0.25,30,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00000,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,0,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00001,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,1,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00002,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,2,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00003,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,3,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00004,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,4,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00005,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,5,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00006,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,6,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00007,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,7,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00008,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,8,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00009,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,9,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00010,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,10,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00011,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,11,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00012,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,12,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00013,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,13,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00014,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,14,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00015,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,15,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00016,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,16,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00017,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,17,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00018,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,18,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00019,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,19,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00020,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,20,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00021,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,21,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00022,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,22,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00023,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,23,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00024,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,24,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00025,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,25,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00026,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,26,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00027,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,27,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00028,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,28,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00029,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,29,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_DE_time:00030,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_DE_time,B,0.007,1,DE,DE,,1772,var,12000,32000,0.5,0.25,30,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00000,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,0,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00001,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,1,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00002,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,2,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00003,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,3,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00004,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,4,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00005,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,5,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00006,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,6,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00007,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,7,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00008,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,8,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00009,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,9,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00010,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,10,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00011,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,11,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00012,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,12,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00013,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,13,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00014,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,14,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00015,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,15,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00016,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,16,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00017,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,17,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00018,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,18,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00019,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,19,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00020,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,20,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00021,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,21,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00022,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,22,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00023,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,23,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00024,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,24,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00025,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,25,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
B007_1:X119_FE_time:00026,B007_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,X119_FE_time,B,0.007,1,FE,DE,,1772,var,12000,32000,0.5,0.25,26,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
